1B7YA	29	S	13.494226
1B7YA	31	S	0.000000
1L8WD	1	C	18.627683
1L8WD	3	L	16.923665
1L8WD	5	C	12.533498
1L8WD	9	C	13.928104
1L8WD	11	S	0.000000
1L8WD	13	C	8.983158
1L8WD	15	C	3.531897
1L8WD	17	S	0.000000
1L8WD	19	C	6.817081
1L8WD	23	K	43.878199
1BT3A	5	C	6.990870
1BT3A	7	C	15.546633
1BT3A	13	K	21.799475
1BT3A	15	C	6.376915
1BT3A	17	S	0.000000
1BT3A	19	S	0.000000
1BT3A	21	S	6.826468
1BT3A	23	L	13.506581
1BT3A	25	S	0.000000
1BT3A	31	S	0.000000
2Q0ZX	1	C	3.323187
2Q0ZX	3	C	14.086589
2Q0ZX	5	C	6.290974
2Q0ZX	7	K	39.298284
2Q0ZX	9	C	13.512252
2Q0ZX	11	C	5.097670
2Q0ZX	13	S	0.000000
2Q0ZX	15	S	4.964868
2Q0ZX	17	C	7.721085
1GXMB	1	C	3.200821
1GXMB	3	S	0.000000
1GXMB	7	C	7.532006
1GXMB	9	C	6.201854
1GXMB	15	C	7.543789
1GXMB	17	C	4.520300
1GXMB	27	L	7.212731
1GXMB	29	C	3.936870
1GXMB	37	S	0.000000
1GXMB	41	K	24.576220
3BLHA	7	C	5.286459
3BLHA	14	S	0.000000
3BLHA	16	C	6.978549
3BLHA	26	S	0.000000
3BLHA	28	K	37.551548
3BLHA	30	C	2.989946
3BLHA	32	K	32.347977
3BLHA	34	C	4.187274
3BLHA	36	S	0.000000
1DPJA	11	S	0.000000
1DPJA	19	S	0.000000
1DPJA	23	S	5.102780
1DPJA	39	C	7.982259
1DPJA	57	S	0.000000
1LSHB	5	S	0.000000
1LSHB	17	C	18.735932
1LSHB	19	S	9.725928
1TWFC	5	C	8.861104
1TWFC	9	C	16.850675
1TWFC	27	S	0.000000
1TWFC	31	C	12.306515
2A6HL	5	C	18.556379
2A6HL	9	L	0.566529
2A6HL	25	S	0.000000
2A6HL	35	C	7.319229
1H4RB	5	C	7.282540
1H4RB	13	S	0.000000
1H4RB	15	C	6.155210
1H4RB	17	C	8.701098
1H4RB	19	S	0.000000
1H4RB	21	C	18.579437
1H4RB	23	L	4.383413
1H4RB	39	C	15.093238
1NVMH	3	C	5.531380
1NVMH	7	S	2.674966
1NVMH	11	S	9.922046
1NVMH	15	K	25.840453
1NVMH	19	S	0.000000
1NVMH	23	K	34.107529
1NVMH	27	S	0.000000
1NVMH	29	C	9.954458
1NVMH	35	C	5.121902
1NVMH	47	C	19.377658
2ZPYA	5	C	5.696143
2ZPYA	13	C	7.385219
2ZPYA	15	C	10.870826
2ZPYA	17	S	0.000000
2ZPYA	19	C	14.481486
2ZPYA	21	C	3.124020
2ZPYA	37	C	10.963643
2IZPB	1	C	10.497204
2IZPB	7	C	9.478790
2IZPB	9	C	13.089322
2IZPB	13	C	9.257422
2IZPB	17	S	15.747700
2IZPB	23	S	5.627500
2IZPB	27	C	11.907739
1BOUD	3	S	7.484321
1BOUD	5	K	31.633655
1BOUD	17	C	13.415747
1BOUD	21	K	26.883708
1BOUD	25	C	11.022579
1BOUD	29	C	17.236123
1BOUD	31	S	0.000000
1BOUD	33	S	3.601729
1BOUD	35	S	0.000000
2CWLB	3	S	7.254906
2CWLB	5	L	15.615810
2CWLB	7	C	13.688138
2CWLB	9	S	0.000000
2CWLB	11	C	11.976790
2CWLB	13	C	13.281960
2CWLB	15	S	17.202578
2CWLB	21	C	4.537020
2EFKA	1	L	11.966296
2EFKA	3	L	11.180301
2EFKA	5	C	10.836568
2EFKA	7	C	11.000547
2EFKA	9	K	42.377644
2EFKA	11	L	8.675519
1K8KD	1	C	10.685734
1K8KD	9	S	0.000000
1K8KD	11	C	4.827417
1K8KD	17	L	8.213094
1K8KD	19	K	34.096903
1K8KD	27	C	9.530083
1K8KD	33	S	0.000000
1K8KD	35	S	5.478124
1K8KD	37	C	11.999131
1HX8B	1	S	7.115892
1HX8B	3	C	7.185369
1HX8B	5	C	8.090215
1HX8B	7	C	6.003853
1HX8B	9	L	10.719148
1HX8B	11	K	21.094952
1HX8B	13	C	16.885839
1HX8B	15	C	13.340718
1HX8B	17	C	10.705669
1HX8B	19	C	6.953616
2CCHA	7	L	9.516231
2CCHA	14	S	3.453359
2CCHA	16	C	5.517357
2CCHA	26	S	0.000000
2CCHA	28	L	9.015066
2CCHA	30	C	5.499371
2CCHA	32	C	7.308943
2CCHA	34	S	0.000000
2CIWA	1	S	5.457916
2CIWA	5	L	7.704771
2CIWA	7	K	58.535595
2CIWA	11	C	15.688282
2CIWA	15	L	5.519660
2CIWA	17	C	9.584108
2CIWA	20	C	4.686956
2CIWA	22	C	10.651086
3CI0K	1	C	8.921379
3CI0K	9	C	4.486692
3CI0K	11	U	6.861657
3CI0K	13	S	0.000000
3CI0K	15	S	13.018849
3CI0K	21	S	0.000000
3CI0K	23	S	0.000000
3CI0K	25	S	0.000000
3CI0K	27	C	11.452690
1XGSB	1	C	8.171794
1XGSB	3	C	6.374315
1XGSB	15	C	13.505254
1XGSB	17	C	8.471483
1XGSB	31	K	20.457170
1XGSB	34	S	0.000000
1XGSB	36	L	16.032061
2F4MA	1	C	10.332082
2F4MA	3	L	13.076279
2F4MA	5	C	9.306773
2F4MA	7	C	7.155487
2F4MA	13	S	0.000000
2F4MA	19	S	17.639114
2F4MA	23	C	11.995880
2F4MA	37	S	4.585242
2F4MA	39	C	5.868497
2F4MA	41	C	8.733765
1IXCB	1	C	3.207506
1IXCB	3	S	2.057938
1IXCB	5	C	4.606839
1IXCB	11	C	16.016494
1IXCB	15	C	6.353023
1IXCB	19	C	8.014132
1IXCB	29	C	6.286632
1IXCB	33	C	0.806011
1IXCB	36	S	0.000000
1IXCB	42	C	6.723720
1UNLB	7	C	19.632381
1UNLB	14	S	12.489652
1UNLB	16	C	8.222124
1UNLB	26	S	0.000000
1UNLB	28	C	18.144530
1UNLB	30	L	9.459684
1UNLB	32	C	6.230468
1UNLB	34	S	0.000000
2O4JA	1	L	4.977081
2O4JA	3	C	9.009013
2O4JA	5	K	35.099616
2O4JA	13	S	0.000000
2O4JA	15	K	34.996215
2O4JA	17	C	9.127655
2O4JA	19	C	10.394184
2O4JA	21	C	8.178619
2O4JA	23	S	0.000000
2O4JA	25	S	3.525523
1KS9A	3	C	8.367634
1KS9A	11	S	0.000000
1KS9A	15	C	0.774029
1KS9A	27	S	6.093815
1KS9A	31	C	17.266666
1KS9A	33	C	8.376026
1KS9A	35	C	3.521810
1KS9A	37	S	6.517153
1KS9A	39	C	7.660198
1KS9A	41	L	5.609307
1O57A	1	C	7.611604
1O57A	3	S	12.063219
1O57A	5	C	7.893707
1O57A	11	C	5.139586
1O57A	17	L	13.500677
1O57A	21	C	12.911018
1O57A	31	L	5.152398
1XB2B	1	C	6.770640
1XB2B	3	L	6.157229
1XB2B	5	K	25.096982
1XB2B	11	S	0.000000
1XB2B	13	C	6.198354
1XB2B	17	S	0.000000
1XB2B	19	C	4.019058
1XB2B	29	C	4.902577
1XB2B	31	S	0.000000
1HF8A	1	C	4.013891
1HF8A	3	C	8.967248
1HF8A	5	C	6.343027
1HF8A	7	C	3.657774
1HF8A	9	C	13.138334
1HF8A	11	K	22.773340
1HF8A	13	C	19.903726
1HF8A	15	C	11.935425
1HF8A	17	C	16.234585
1R8JB	3	L	6.580052
1R8JB	7	C	6.867003
1R8JB	11	C	4.238515
1R8JB	17	C	4.714448
1R8JB	19	K	25.288573
1R8JB	22	C	9.359957
1R8JB	24	C	10.231165
1R8JB	26	C	9.784646
1R8JB	28	C	10.323620
2HUOA	1	C	7.699438
2HUOA	3	C	17.342959
2HUOA	7	S	7.247336
2HUOA	9	L	11.614460
2HUOA	11	C	7.786398
2HUOA	13	C	13.338177
2HUOA	15	C	7.006509
2HUOA	17	S	0.000000
2HUOA	19	K	41.269739
2HUOA	21	K	37.526334
1FFVC	3	C	4.531839
1FFVC	7	S	0.000000
1FFVC	15	S	0.000000
1FFVC	17	S	0.000000
1FFVC	19	S	0.000000
1FFVC	21	S	0.000000
1FFVC	23	S	12.561664
1FFVC	43	S	0.000000
1FFVC	45	C	5.867759
1FFVC	47	C	11.191302
1GVND	1	C	7.528967
1GVND	5	C	6.558068
1GVND	9	S	4.914530
1GVND	11	K	36.259175
1GVND	15	C	6.732738
1GVND	19	C	10.825487
1GVND	21	K	36.957984
1GVND	27	C	9.761160
1GVND	29	K	30.829359
1GVND	31	L	7.585809
3D19A	1	C	14.809926
3D19A	3	C	10.579939
3D19A	5	C	11.036165
3D19A	7	C	10.316376
3D19A	9	C	13.907753
3D19A	11	C	11.464375
3D19A	13	C	17.666136
3D19A	15	C	12.096942
1NU7D	1	K	26.240386
1NU7D	3	C	13.231512
1NU7D	5	L	8.894933
1NU7D	7	C	8.048122
1NU7D	9	C	7.470452
1NU7D	11	C	9.083234
1NU7D	13	S	0.000000
1NU7D	15	U	9.439790
1ZARA	1	S	0.000000
1ZARA	3	C	4.398981
1ZARA	6	S	4.874477
1ZARA	8	C	6.614579
1ZARA	14	C	2.494379
1ZARA	22	C	4.461857
1ZARA	30	C	5.390405
1ZARA	40	C	8.033147
1ZARA	42	C	6.959731
1L9BL	5	K	20.714450
1L9BL	7	C	7.207297
1L9BL	9	C	10.386928
1L9BL	11	S	0.000000
1L9BL	13	C	2.661617
1L9BL	15	C	10.500367
1L9BL	17	C	8.637706
1L9BL	19	C	15.061352
1L9BL	21	S	0.000000
1EYSL	5	L	11.191894
1EYSL	7	C	8.928915
1EYSL	9	C	12.558845
1EYSL	11	S	0.000000
1EYSL	13	C	5.750469
1EYSL	15	C	8.704320
1EYSL	17	C	14.725198
1EYSL	19	C	18.299812
1EYSL	21	S	0.000000
1NHZA	1	S	7.049184
1NHZA	3	C	13.121979
1NHZA	5	K	37.822900
1NHZA	11	K	20.957905
1NHZA	13	C	8.143541
1NHZA	17	L	7.403218
1NHZA	19	C	16.424494
1NHZA	21	S	5.184074
1NHZA	23	C	6.141631
1HG4A	1	C	4.124525
1HG4A	3	C	11.783619
1HG4A	5	K	35.573891
1HG4A	10	S	5.812361
1HG4A	12	C	13.901213
1HG4A	14	S	6.901058
1HG4A	16	C	2.920099
1HG4A	18	C	4.226434
1HG4A	20	C	14.601586
1HG4A	22	C	5.248298
1T0FA	1	C	6.156243
1T0FA	7	C	5.946824
1T0FA	11	C	11.499792
1T0FA	21	C	14.132450
1T0FA	25	C	8.693165
1T0FA	27	S	0.000000
1T0FA	29	C	9.635891
1T0FA	31	C	6.474343
1T0FA	33	C	5.770461
1ZA0A	1	K	39.103645
1ZA0A	3	C	5.473521
1ZA0A	5	C	5.654419
1ZA0A	7	C	10.105932
1ZA0A	9	C	9.941956
1ZA0A	11	C	7.036379
1ZA0A	13	C	3.576017
1ZA0A	15	C	7.128414
1AF7A	1	L	6.025206
1AF7A	3	C	13.260221
1AF7A	5	C	4.185202
1AF7A	7	C	2.150691
1AF7A	9	C	3.971526
1AF7A	13	C	5.918041
1AF7A	17	C	13.766866
1AF7A	21	S	6.693293
1AF7A	26	S	0.000000
1AF7A	32	C	7.028514
1SCFD	1	K	22.930395
1SCFD	5	C	11.838792
1SCFD	7	C	10.240293
1SCFD	11	C	9.956736
2FMLB	1	S	6.342928
2FMLB	3	C	10.588808
2FMLB	13	C	7.540278
2FMLB	25	C	11.449721
2FMLB	27	C	6.747070
2FMLB	29	S	2.603695
2I5NL	5	C	8.499136
2I5NL	7	C	5.097928
2I5NL	9	K	20.898129
2I5NL	11	S	0.000000
2I5NL	13	C	7.717118
2I5NL	15	C	7.267268
2I5NL	17	C	18.446169
2I5NL	19	K	39.376645
2I5NL	21	S	0.000000
2I5NL	23	S	0.000000
2JDIG	1	K	24.457070
2JDIG	3	S	0.000000
2JDIG	5	S	0.000000
2JDIG	7	C	7.764373
2JDIG	13	C	15.609645
2A6TB	1	C	13.060087
2A6TB	3	S	11.754698
2A6TB	5	S	2.677239
2A6TB	13	L	9.546207
2A6TB	21	C	6.701137
3DBYT	1	C	10.490254
3DBYT	3	C	13.104578
3DBYT	5	C	13.970525
3DBYT	7	C	10.131728
3DBYT	9	K	24.410862
3DBYT	11	C	7.108370
3DBYT	13	C	7.935914
3DBYT	15	C	4.831490
2R8UB	1	C	8.572609
2R8UB	3	C	3.993467
2R8UB	5	C	6.135156
2R8UB	7	S	0.000000
2R8UB	9	C	12.237945
2R8UB	11	S	0.000000
3EFZA	1	S	0.000000
3EFZA	3	K	20.289412
3EFZA	5	L	9.990440
3EFZA	7	C	9.582272
3EFZA	9	C	8.278671
3EFZA	11	C	6.839940
3EFZA	13	C	7.699741
3EFZA	15	U	8.062365
1J02A	1	K	52.311130
1J02A	3	S	11.374381
1J02A	5	C	12.159595
1J02A	7	S	0.000000
1J02A	9	C	6.269712
1J02A	11	C	8.514033
1J02A	13	C	9.765544
1J02A	15	C	8.278532
1J02A	17	C	7.233456
1J02A	19	C	11.350881
1XAPA	1	C	8.963307
1XAPA	3	C	12.811400
1XAPA	5	K	36.427550
1XAPA	12	S	4.848732
1XAPA	14	C	6.819483
1XAPA	16	L	3.376104
1XAPA	18	K	21.889293
1XAPA	20	C	14.036179
1XAPA	22	C	15.371900
1XAPA	24	S	6.813829
1EE8B	1	C	11.597105
1EE8B	21	S	0.000000
1EE8B	23	L	8.928417
1EE8B	25	S	0.000000
1EE8B	27	C	10.604326
1EE8B	29	C	11.477881
1O9IF	3	C	16.068642
1O9IF	5	L	6.992665
1O9IF	7	C	14.323628
1O9IF	9	S	0.000000
1O9IF	11	S	6.520720
1O9IF	13	S	0.000000
1O9IF	15	L	14.547347
1O9IF	17	C	14.797791
1B9MB	5	C	4.058961
1B9MB	7	S	9.889090
1B9MB	9	C	7.819824
1B9MB	15	K	48.497980
1B9MB	17	S	3.369494
1B9MB	27	S	9.526690
1B9MB	33	S	0.000000
1US7B	1	K	75.253601
1US7B	3	C	2.629253
1US7B	5	C	9.750735
1US7B	7	C	14.400123
1US7B	9	L	11.324147
1US7B	11	C	10.556787
1US7B	13	S	12.742559
1US7B	15	S	0.000000
1US7B	17	C	14.561946
1Q3BA	1	C	19.431093
1Q3BA	5	S	0.000000
1Q3BA	21	S	0.000000
1Q3BA	23	S	0.000000
1Q3BA	25	C	3.753823
1Q3BA	27	S	0.000000
1Q3BA	29	C	16.547029
1Q3BA	31	K	25.951908
2BH7A	7	S	3.001114
2BH7A	27	K	21.875824
2BH7A	30	S	0.000000
2BH7A	32	S	0.000000
2BH7A	34	S	7.234880
2BH7A	36	C	8.053433
2BH7A	38	C	12.282970
2BH7A	40	C	9.899977
2DYRC	1	C	8.903686
2DYRC	3	C	10.263466
2DYRC	5	C	14.691984
2DYRC	7	C	9.389959
2DYRC	9	C	11.044521
2DYRC	11	C	18.036028
2DYRC	13	C	6.395273
2NSFA	1	L	8.848690
2NSFA	3	L	8.135223
2NSFA	5	C	9.601361
2NSFA	7	C	4.047520
2NSFA	13	K	22.571378
2NSFA	15	C	9.845210
2NSFA	23	S	5.581056
1HU3A	1	C	7.599438
1HU3A	3	S	11.581962
1HU3A	5	C	7.468611
1HU3A	7	L	8.193587
1HU3A	9	K	22.281079
1HU3A	11	C	10.513088
1HU3A	13	C	7.431541
1HU3A	15	K	62.137284
1HU3A	17	L	7.194655
1HU3A	19	C	12.737213
1L9BH	1	C	7.141367
1L9BH	11	S	0.000000
1L9BH	27	C	6.966019
1O9DA	1	C	5.623864
1O9DA	3	C	7.133259
1O9DA	5	K	21.842121
1O9DA	7	C	10.646090
1O9DA	9	S	0.000000
1O9DA	11	C	12.865697
1O9DA	13	C	12.541142
1O9DA	15	L	10.341197
1O9DA	17	C	7.202472
1O9DA	19	C	7.070683
1NU7B	19	S	6.812619
1NU7B	25	S	3.899346
1NU7B	35	C	4.956382
1SR7B	1	C	1.702903
1SR7B	3	C	8.354074
1SR7B	5	K	35.047470
1SR7B	11	S	0.000000
1SR7B	13	C	16.179721
1SR7B	15	C	10.931174
1SR7B	19	C	7.278053
1SR7B	21	C	12.930583
1SR7B	23	S	0.000000
1SR7B	25	K	51.135563
1KCFB	1	C	2.858353
1KCFB	3	S	0.000000
1KCFB	11	L	7.279139
1KCFB	15	C	13.030099
1KCFB	19	L	11.827624
1KCFB	21	C	3.290367
1KCFB	25	S	3.928207
1KCFB	27	K	46.447720
1N46B	1	C	8.607663
1N46B	3	K	37.667575
1N46B	5	S	0.000000
1N46B	7	K	34.168138
1N46B	14	S	0.000000
1N46B	16	L	5.720147
1N46B	18	C	6.692773
1N46B	20	C	7.731712
1N46B	22	C	13.726587
1N46B	24	S	12.932781
2A2MA	1	S	13.421520
2A2MA	3	S	2.532266
2A2MA	5	S	10.323626
2A2MA	7	C	11.918013
2A2MA	9	C	18.189724
2A2MA	11	C	8.333486
2A2MA	13	K	29.790760
2A2MA	15	S	9.747984
2A2MA	17	C	7.334748
2A2MA	19	C	5.214427
2C2AA	1	C	6.560099
2C2AA	3	C	11.375207
2C2AA	5	C	5.868460
2C2AA	8	K	47.203611
2C2AA	14	C	4.907626
2C2AA	20	L	13.840486
2I5NH	1	C	14.450383
2I5NH	3	S	0.000000
2I5NH	5	S	0.000000
2I5NH	15	S	0.000000
2I5NH	33	C	14.206155
1UPVA	1	C	6.286217
1UPVA	3	C	9.175885
1UPVA	5	K	32.443897
1UPVA	11	S	0.000000
1UPVA	13	K	23.621025
1UPVA	15	C	2.679534
1UPVA	17	K	20.408954
1UPVA	19	C	8.464436
1UPVA	21	S	19.073510
1H6GB	1	C	3.654556
1H6GB	3	C	13.343508
1H6GB	5	K	22.364579
1H6GB	7	C	4.131397
1H6GB	9	C	12.827635
1H6GB	11	C	11.873747
1H6GB	13	C	8.369114
1H6GB	15	L	5.359991
1H6GB	17	C	10.150065
2BS2F	1	L	1.543141
2BS2F	3	C	13.961347
2BS2F	5	C	16.303834
2BS2F	7	C	10.855750
2BS2F	9	C	4.978838
2BS2F	11	K	35.543482
2BS2F	13	S	11.125906
2BS2F	15	K	24.211004
2BS2F	17	C	9.016179
2D4CD	1	C	7.378530
2D4CD	3	C	12.398610
2D4CD	5	S	0.000000
2D4CD	7	C	15.295084
2D4CD	9	C	13.140103
2D4CD	11	C	3.284236
2D4CD	13	C	14.961807
2D4CD	15	U	16.250342
1SLMA	1	S	17.177638
1SLMA	3	L	8.063172
1SLMA	5	S	0.000000
1SLMA	9	K	22.156831
1SLMA	22	C	5.902170
1SLMA	24	C	11.260232
2J7YA	1	C	4.344134
2J7YA	3	C	17.957433
2J7YA	5	K	40.828134
2J7YA	11	C	4.212439
2J7YA	13	C	7.990372
2J7YA	15	C	5.975718
2J7YA	17	C	7.611527
2J7YA	19	S	2.146187
3CJRA	3	S	12.327397
3CJRA	11	S	0.000000
3CJRA	19	C	8.131885
3CJRA	23	S	4.613257
3CJRA	27	C	5.811501
3CJRA	31	S	0.000000
3CJRA	35	K	55.788873
3CJRA	38	L	6.308469
3D24C	1	S	2.144477
3D24C	3	C	12.498868
3D24C	5	K	39.137444
3D24C	10	S	14.842770
3D24C	12	C	10.615666
3D24C	14	C	8.392694
3D24C	16	C	7.589466
3D24C	18	S	0.000000
3D24C	20	C	10.066775
3D24C	22	C	2.206957
3E46A	1	C	8.879594
3E46A	3	S	0.000000
3E46A	13	C	5.541784
3E46A	15	L	6.383883
3E46A	17	U	9.495219
3E46A	19	U	6.978136
3E46A	21	L	5.383176
3E46A	23	C	5.676009
1P4XA	1	C	11.513519
1P4XA	3	C	3.309361
1P4XA	6	S	8.816843
1P4XA	8	C	4.226204
1P4XA	14	C	8.271673
1P4XA	16	C	10.276697
1P4XA	18	C	4.744713
1P4XA	21	S	4.303394
1P4XA	23	L	6.858451
1P4XA	29	C	7.190244
1Y2OB	1	C	12.406178
1Y2OB	3	K	29.623615
1Y2OB	5	C	14.624225
1Y2OB	7	K	44.112526
1Y2OB	9	K	31.130443
1Y2OB	11	C	10.219612
3BESR	15	S	0.000000
3BESR	35	C	6.837583
3BESR	37	K	39.682614
3E5UC	17	C	7.439899
3E5UC	19	C	9.590521
3E5UC	21	C	6.828875
3E5UC	27	S	10.549270
3E5UC	29	C	5.006856
3E5UC	35	S	3.223956
1M0UB	3	C	0.870634
1M0UB	7	S	0.000000
1M0UB	13	C	5.068548
1M0UB	15	C	17.142343
1M0UB	17	C	9.726594
1M0UB	19	C	9.215774
1M0UB	21	K	39.957187
1M0UB	23	C	4.685950
1M0UB	25	L	1.133473
1OTKB	1	C	12.765260
1OTKB	3	C	8.974356
1OTKB	5	S	0.000000
1OTKB	7	C	17.714432
1OTKB	9	C	19.883414
1OTKB	11	C	8.442379
1OTKB	13	S	2.942850
1OTKB	15	C	16.157169
1OTKB	17	C	7.761516
1GV3B	1	U	8.299146
1GV3B	3	L	3.439589
1GV3B	5	S	0.000000
1GV3B	7	L	16.039508
1GV3B	9	C	15.971518
1GV3B	11	C	7.858865
