d1jnra1A	0	2	5	8	17.338773	16.744445	8.064217	0	0	0	3
d1jnra1A	1	2	7	8	-152.776701	-156.893986	10.293054	0	2	0	5
d1k61a_A	0	1	4	4	163.001297	162.078029	9.588747	0	0	0	3
d1k61a_A	0	2	4	3	-61.073398	-58.972583	11.076127	0	5	0	7
d1kgsa1A	0	2	4	7	-77.076653	-78.955523	9.935010	0	2	0	3
d1ku3a_A	0	1	3	4	133.346175	134.220699	9.653800	0	0	0	8
d1ku3a_A	0	2	5	7	-101.497228	-100.733182	9.023252	0	12	0	4
d1ku3a_A	1	2	4	3	105.306530	103.518052	7.968953	0	2	0	0
d1kxpd3D	0	1	6	7	135.539454	135.634004	9.860585	0	0	0	1
d1kxpd3D	1	2	3	3	-144.337725	-138.373139	9.137938	1	2	0	6
d1le6a_A	0	2	4	4	-31.418787	-31.782914	8.417827	0	0	0	1
d1le6a_A	1	2	6	6	174.949288	174.631024	8.831084	2	0	2	17
d1lm8v_V	0	1	4	3	-69.454244	-71.209133	10.036229	0	2	2	0
d1lvfa_A	0	1	11	10	-151.810342	-152.626204	9.240039	0	3	1	3
d1lvfa_A	0	2	9	6	20.172971	20.491400	11.472964	0	0	0	7
d1lvfa_A	1	2	10	10	-153.051652	-150.157889	10.471707	0	9	0	8
d1m1eb_B	0	1	4	4	-121.119261	-124.056891	10.582599	0	4	0	2
d1m1eb_B	0	2	3	3	-65.517526	-67.599723	9.948402	0	0	1	2
d1maia_A	0	2	4	7	-106.957342	-106.771696	8.093326	0	1	0	7
d1n1jb_B	1	2	4	4	105.973965	115.427549	9.278291	0	0	1	7
d1nh2b_B	0	2	5	4	159.720972	159.433166	10.196725	0	2	0	1
d1nvma1A	0	2	4	5	-33.193161	-33.650486	9.635848	0	0	0	3
d1nvma1A	1	2	5	6	110.607818	110.067508	9.675841	0	8	0	3
d1oaia_A	0	1	4	5	116.136518	113.271366	8.905996	0	0	0	4
d1ofcx1X	0	2	4	4	-83.024781	-83.855525	12.114334	0	0	0	2
d1okkd1D	0	1	5	5	156.223503	154.266075	9.332443	0	0	0	2
d1okkd1D	0	2	3	3	-30.965372	-30.965372	11.530493	0	0	0	1
d1okkd1D	1	2	4	4	134.390863	134.330810	10.344615	0	1	0	3
d1oksa_A	0	1	4	4	169.585992	169.886136	3.315650	0	1	2	1
d1olma1A	0	1	3	3	106.845278	100.165828	10.375290	0	2	0	0
d1olma1A	1	2	4	5	112.982382	117.506460	8.355178	0	0	0	4
d1on2a1A	0	1	5	4	117.521364	119.146491	10.243935	0	2	0	5
d1on2a1A	0	2	4	3	-96.934897	-96.686705	10.684119	0	0	0	3
d1orua_A	1	2	6	4	129.775684	129.775684	7.307300	0	0	1	1
d1owfa_A	0	1	5	6	124.634805	125.076565	7.367248	0	4	0	2
d1pl8a1A	0	2	4	4	-104.668460	-104.750560	10.569094	0	1	0	6
d1poca_A	0	1	3	5	174.310295	173.177084	8.974716	1	0	1	12
d1poca_A	1	2	4	4	-146.084378	-148.896063	7.544065	0	0	1	2
d1pufa_A	0	1	6	3	166.850330	167.628012	9.190922	0	6	0	3
d1pufa_A	0	2	4	4	-71.006278	-71.447038	11.089997	0	4	0	5
d1qsda_A	0	1	15	16	-160.851021	-160.138095	10.971448	0	4	2	16
d1sf9a_A	0	2	4	4	-38.066910	-34.967958	10.185952	0	0	0	15
d1sf9a_A	1	2	9	9	-159.999609	-159.315693	9.279420	0	0	0	6
d1sfua_A	0	2	4	4	-69.682838	-67.720094	9.112056	0	0	0	2
d1sfua_A	1	2	3	4	121.065377	121.592716	8.984762	0	0	0	1
d1sr9a1A	1	2	5	4	110.178938	110.091623	10.910100	0	0	1	6
d1t95a1A	0	1	4	4	123.147268	120.749038	8.816371	0	2	0	4
d1tafa_A	1	2	5	4	115.422931	127.217687	7.801326	0	0	0	3
d1tafb_B	1	2	5	5	118.134612	121.179103	8.476522	0	0	1	3
d1txja_A	1	2	8	7	172.534797	172.534797	11.412339	0	0	1	4
d1u5pa1A	0	1	9	12	-156.484517	-150.700503	11.569322	0	0	1	16
d1u5pa1A	0	2	10	8	27.071769	28.378910	11.250545	0	13	1	9
d1u5pa1A	1	2	17	15	-162.578249	-163.389138	11.039966	0	28	4	24
d1u5pa2A	0	2	11	12	18.576031	19.182111	9.915005	0	11	0	9
d1u5pa2A	1	2	10	10	-163.211818	-164.722577	11.023388	0	2	2	5
d1uj8a1A	0	2	7	6	-53.104429	-50.026134	7.624585	0	6	0	4
d1uj8a1A	1	2	4	4	85.815591	87.759780	10.899989	0	0	0	2
d1uptb_B	0	1	6	5	-153.334082	-147.874567	9.088844	0	0	0	2
d1uptb_B	1	2	5	4	174.475869	173.393844	9.143703	0	2	1	1
d1ut7a_A	0	1	4	3	-7.904425	-14.152818	0.260106	0	0	2	5
d1uufa1A	0	2	5	4	-109.048951	-110.627258	10.290251	0	4	0	2
d1vcta1A	0	1	11	14	-160.890037	-161.207328	10.138152	0	5	0	11
d1vcta1A	0	2	8	7	16.371229	21.356534	8.854285	0	0	0	7
d1vcta1A	1	2	10	11	-166.872739	-163.493096	10.347240	0	0	1	6
d1w0ua_A	0	1	3	4	132.998209	131.108269	9.305115	0	0	1	4
d1w0ua_A	0	2	4	4	-93.949364	-95.502997	10.005915	0	0	2	1
d1wb8a1A	1	2	6	12	-148.001596	-149.237003	8.104735	0	0	2	4
d1wd3a1A	0	2	3	4	159.739709	160.376083	9.227103	0	0	0	1
d1wrda1A	0	1	6	8	-147.238500	-142.271656	9.874712	0	5	0	2
d1wrda1A	1	2	9	9	-152.903179	-151.894423	10.357390	0	0	2	5
d1xeqa1A	0	1	8	9	-146.120812	-146.875930	10.461849	0	7	2	6
d1xeqa1A	0	2	11	9	-87.672099	-88.083695	6.424825	0	4	2	9
d1xvha2A	0	1	5	5	176.426462	175.397585	8.847204	0	0	4	4
d1xvha2A	0	2	7	5	9.415660	8.599354	7.813899	0	0	0	0
d1y02a1A	0	2	3	5	132.409691	132.409691	9.574832	0	2	1	2
d1y02a1A	1	2	4	4	36.426766	36.426766	9.831238	0	0	0	0
d1ybza1A	0	2	8	5	-39.528873	-43.420144	9.690094	0	0	2	3
d1ybza1A	1	2	3	4	146.800208	148.281170	7.460088	0	0	0	1
d1ys7a1A	0	1	4	3	122.485496	123.651351	10.572054	0	0	1	3
d1ys7a1A	0	2	4	5	-84.767901	-85.119563	9.898408	0	2	0	2
d1yz1a_A	1	2	9	7	171.700264	171.700264	10.826493	0	0	1	11
d1z96a1A	0	1	5	4	126.164228	126.164228	8.901518	0	0	0	1
d1zkea1A	0	2	10	9	-160.222296	-159.745843	9.552788	0	2	1	2
d1zkea1A	1	2	3	4	-100.160662	-101.728246	11.320545	0	0	1	5
d1zyba1A	0	2	3	5	-78.917461	-76.946951	9.662150	0	2	0	4
d2cclb1B	0	2	3	5	-169.580864	-170.062133	9.662949	0	0	0	1
d2ciwa1A	0	1	3	3	89.869716	91.124276	10.930978	0	0	0	2
d2cjja1A	1	2	4	4	106.739611	105.098313	7.511566	0	0	0	4
d2cyya1A	0	2	4	3	-84.267841	-81.437988	10.469501	0	4	0	5
d2d8da1A	1	2	6	5	149.091723	150.879164	9.587444	0	4	1	1
d2db7a1A	1	2	5	7	-178.641070	-176.417533	9.316840	0	0	0	3
d2dfka2A	0	2	5	4	-47.568038	-47.208444	8.309619	0	0	1	4
d2e2aa_A	0	1	10	12	-157.472810	-160.593603	7.839709	0	2	0	8
d2e2aa_A	0	2	14	11	16.045690	15.633202	9.362924	0	0	0	8
d2e2aa_A	1	2	8	10	-148.526112	-150.302693	10.701157	0	2	0	5
d2elca1A	0	2	3	5	43.550937	44.134884	6.974869	0	0	0	2
d2erla_A	0	2	3	4	-24.083046	-23.011158	7.081674	0	0	0	4
d2erla_A	1	2	3	4	159.635169	158.706371	5.914764	1	1	1	4
d2et1a_A	1	2	3	4	111.602333	111.602333	9.057284	0	0	2	0
d2fcwa1A	1	2	15	17	-158.453684	-156.166387	9.134449	0	9	0	10
d2fd5a1A	0	1	4	3	117.169111	115.726160	8.384719	0	5	0	1
d2fd5a1A	0	2	7	7	-81.739386	-78.576203	8.821141	0	6	0	3
d2fnja1A	0	2	4	4	101.548788	101.554508	9.714532	0	3	0	1
d2fzta1A	0	1	6	5	-155.506364	-154.954927	9.166275	0	3	0	4
d2goma1A	0	1	5	6	-152.816778	-154.082099	8.246327	0	1	0	5
d2goma1A	0	2	4	5	21.647980	20.405992	9.698126	0	6	0	4
d2goma1A	1	2	4	5	-160.455139	-160.551265	10.092252	0	0	1	2
d2gsva1A	0	1	5	6	129.328939	127.645656	9.152662	0	0	1	4
d2gsva1A	0	2	4	8	-52.143117	-52.362853	7.927522	0	0	0	6
d2gsva1A	1	2	7	7	176.779839	176.667462	9.523853	0	0	2	5
d2hdza_A	0	1	8	6	135.059659	135.059659	10.838790	0	0	0	9
d2heoa_A	0	2	3	5	-77.861205	-77.005488	10.255667	0	1	0	2
d2heoa_A	1	2	3	4	112.851559	112.545279	9.844931	0	0	0	2
d2hosa_A	0	1	4	4	162.647836	161.884541	9.119910	0	6	1	1
d2hosa_A	0	2	4	5	-63.362212	-65.681240	11.167679	0	0	0	0
d2huec_C	1	2	5	3	119.351782	134.489784	8.534742	0	0	1	3
d2idob_B	0	2	10	7	-42.526267	-40.680272	8.700379	0	11	0	12
d2ii1a_A	0	1	4	3	123.120510	128.690550	8.718682	0	0	0	1
d2isya1A	0	1	5	4	118.024097	116.934274	10.217122	0	1	0	2
d2isya1A	0	2	3	4	-94.800095	-92.794317	10.814705	0	0	1	5
d2iu5a1A	0	1	4	5	107.672360	107.183746	8.357585	0	0	0	1
d2iu5a1A	0	2	6	6	-103.241654	-103.344107	10.688295	0	4	0	3
d2j5ya_A	0	1	4	3	160.476514	160.926539	8.821207	0	0	1	2
d2j5ya_A	0	2	6	5	-4.420425	-4.905423	3.717835	0	2	0	2
d2j5ya_A	1	2	3	3	159.199448	158.621854	2.478368	0	0	0	1
d2jhfa1A	0	2	4	3	-99.192650	-97.110919	10.788656	0	4	0	1
d2ns0a1A	0	1	4	4	109.884268	110.632082	9.557536	0	0	0	4
d2ns0a1A	0	2	5	5	-72.077932	-72.600172	8.794738	0	9	0	3
d2oo2a1A	0	2	9	7	35.200123	34.838017	9.391698	0	2	1	6
d2oo2a1A	1	2	8	12	-160.339554	-160.620417	7.591368	0	0	0	12
d2ovga_A	0	1	4	4	127.279246	127.294997	4.901827	0	0	1	2
d2ovga_A	1	2	4	3	97.676218	97.770866	8.024286	0	0	1	0
d2p5ka1A	0	2	4	4	-79.508717	-76.946742	10.986405	0	7	1	3
d2pmra1A	0	2	9	9	25.530455	25.085477	10.026076	0	3	1	9
d2pmra1A	1	2	10	10	-159.225592	-159.309280	7.046593	0	0	3	4
d2v6xa_A	0	1	9	10	-159.128886	-159.128886	7.578247	0	0	1	7
d2v6xa_A	1	2	9	12	-150.316285	-149.464145	10.205439	0	0	0	3
d2v9va1A	0	1	3	3	130.010121	129.063078	9.218360	0	0	0	0
d2v9va1A	0	2	4	3	-65.470520	-60.762361	10.658778	0	0	0	1
d2v9va1A	1	2	3	4	112.032737	111.879299	9.781584	0	0	0	2
d2v9va2A	0	2	3	3	-72.139478	-74.049472	12.392709	0	0	2	3
d2ve8a_A	0	1	3	4	115.591578	117.766055	10.449545	0	0	0	1
d2ve8a_A	0	2	4	3	-75.641289	-74.657571	10.114367	0	0	0	1
d2ve8a_A	1	2	3	4	117.576836	117.597745	8.561973	0	0	1	0
d2vqca1A	0	1	4	3	111.991548	115.485710	11.123450	0	1	0	3
d2vqca1A	0	2	7	9	-68.804373	-63.114326	8.366868	0	0	1	1
d2vqca1A	1	2	4	5	118.406560	117.927542	9.555952	0	0	0	1
d2zkoa_A	0	1	10	11	-143.405520	-144.552299	10.699002	0	9	1	8
d2zkoa_A	0	2	6	10	-93.977763	-93.279659	6.598690	0	0	0	5
d3a02a_A	0	1	5	3	160.402101	159.657510	9.778714	0	2	1	0
d3a02a_A	0	2	4	5	-58.898220	-57.790924	11.378964	0	3	0	1
d3a02a_A	1	2	4	4	115.893548	115.647694	8.304368	0	4	0	2
d3ag3h_H	0	1	5	5	-145.362080	-145.330253	8.118131	0	0	0	3
d3ag3h_H	0	2	5	4	-40.054375	-40.519529	11.784696	0	0	3	9
d3b0fa_A	0	1	3	3	128.285577	129.417098	10.247819	0	0	0	2
d3bvua1A	0	1	8	5	-149.049683	-150.150991	10.594026	0	3	0	3
d3bvua1A	0	2	10	11	26.698621	28.009556	9.498270	0	0	1	7
d3bvua1A	1	2	7	8	-147.567470	-146.489996	8.392852	0	3	0	3
d3bwga1A	0	2	3	4	-65.332513	-62.778938	8.767433	0	0	0	1
d3cdda2A	1	2	4	4	-173.166818	-173.166818	10.032843	0	0	0	1
d3e46a1A	0	1	5	4	129.591840	132.028897	9.496510	0	4	0	2
d3e46a1A	1	2	3	3	129.743729	128.197020	8.539446	0	0	0	0
d3im3a_A	1	2	6	6	141.585722	139.002655	9.736490	0	0	0	9
d3k1sa_A	0	1	9	12	-159.881637	-162.183072	7.500211	0	0	0	5
d3k1sa_A	0	2	11	12	15.824303	16.692819	8.612062	0	0	1	6
d3k1sa_A	1	2	8	9	-151.330839	-153.074979	10.771433	0	2	2	8
d3k2aa_A	0	1	4	3	152.819780	150.485517	7.127273	0	0	0	0
d3l2ca_A	1	2	4	5	125.394842	124.957977	10.976930	0	0	1	2
d3ldqb_B	0	2	11	10	15.120224	16.053239	10.837474	0	2	1	5
d3mh9a_A	0	1	5	3	-159.264664	-160.328340	7.051989	0	0	0	1
d3qwoc_C	0	1	5	5	166.820740	170.920816	9.415367	0	0	2	1
d3qwoc_C	0	2	3	3	-5.467097	-2.793883	7.822543	0	1	0	3
d3qwoc_C	1	2	4	4	172.260890	-174.316684	0.510936	0	0	0	3
d4dfaa_A	0	1	3	3	141.696567	141.414871	10.790987	0	0	0	1
d4dfaa_A	1	2	3	6	-23.662212	-21.069393	5.261276	0	0	0	9
d1af7a1A	0	2	3	4	22.632591	21.769917	9.262126	0	5	0	3
d1af7a1A	0	3	3	3	-102.263164	-100.034679	11.184462	0	0	0	0
d1af7a1A	1	3	5	4	148.815697	150.552923	7.450320	0	6	0	3
d1bbha_A	0	1	7	6	-153.598512	-151.452943	8.650314	0	0	1	3
d1bbha_A	1	2	3	5	-153.729344	-151.478843	8.867063	0	0	0	0
d1bbha_A	0	3	4	4	-143.590681	-144.244418	11.085966	0	0	0	2
d1bbha_A	2	3	8	7	-162.594900	-159.899930	7.880232	0	2	1	3
d1beaa_A	0	1	7	6	-144.086702	-144.086702	6.884004	1	0	2	15
d1beaa_A	0	3	6	4	115.896709	123.120056	9.297028	0	0	0	1
d1beaa_A	2	3	3	3	166.937977	167.671176	7.109846	0	10	1	5
d1bm9a_A	0	2	6	6	-58.907804	-60.136805	8.963849	0	9	0	8
d1bm9a_A	1	2	3	3	114.216404	114.903067	10.366157	0	0	0	1
d1bm9a_A	0	3	6	5	-131.680066	-132.812617	10.645277	0	2	0	6
d1c75a_A	0	3	5	4	-99.627811	-100.253450	8.863763	0	8	0	5
d1c75a_A	2	3	5	7	135.230210	136.170220	8.397791	0	0	0	0
d1dj8a_A	1	3	4	4	-84.599553	-83.882138	9.462591	0	0	0	1
d1dj8a_A	2	3	6	3	126.155817	127.659178	9.650627	0	0	0	2
d1dlja1A	0	2	5	6	-113.067509	-113.109119	8.718677	0	0	1	3
d1dlja1A	0	3	10	4	40.431226	36.688423	9.754076	0	4	2	5
d1dlja1A	2	3	3	4	-144.198100	-152.261200	6.492145	0	0	0	0
d1dv1a1A	0	1	3	4	-153.516279	-157.426894	9.806401	0	0	0	2
d1dv1a1A	1	2	3	3	-61.670732	-63.103469	3.140682	0	0	1	0
d1e3oc2C	1	3	4	5	79.465638	95.200826	11.026745	0	0	0	4
d1etxa_A	1	2	4	3	125.501342	124.683430	11.041447	0	0	0	3
d1etxa_A	1	3	4	4	-110.091192	-112.227181	10.572138	0	5	0	0
d1fpoa1A	1	2	4	4	-173.407175	-169.765010	6.674642	0	0	0	6
d1fs1b1B	1	2	3	8	-146.005925	-147.900223	7.907552	0	0	0	3
d1fsea_A	0	1	3	3	130.662656	128.803324	9.782438	0	0	0	1
d1fsea_A	0	2	4	5	-100.605937	-101.376063	9.043231	0	2	0	7
d1fsea_A	2	3	3	3	57.039884	57.805833	9.650102	0	0	0	0
d1h2ba1A	0	3	3	3	-100.285439	-100.620982	9.713930	0	0	0	0
d1h32a2A	0	3	7	8	-91.144800	-90.197131	6.941951	0	1	1	12
d1h32a2A	2	3	4	4	103.682883	103.543282	10.453571	0	0	0	6
d1h7ca_A	2	3	4	7	-140.621487	-140.844927	10.600396	0	0	1	9
d1hbka_A	1	2	5	4	-55.629925	-58.141721	8.292482	0	0	0	4
d1hbka_A	0	3	5	8	44.270070	44.270070	9.453325	0	0	0	9
d1hbka_A	1	3	7	8	-148.933476	-148.596108	7.080157	0	0	2	13
d1hw1a1A	0	2	5	6	-55.369689	-54.153249	9.040617	0	5	0	4
d1hw1a1A	1	2	4	4	105.678824	105.224895	9.755359	0	8	1	6
d1hyoa1A	0	1	3	3	-113.500641	-117.236524	0.296870	0	0	1	2
d1i27a_A	0	3	3	4	-67.850247	-66.623485	9.817630	0	2	0	4
d1i27a_A	1	3	3	4	125.167223	125.851011	10.852604	0	0	0	3
d1i2ta_A	0	1	3	4	142.364623	132.556932	9.278360	0	0	0	0
d1i2ta_A	0	2	5	3	46.235944	43.621558	10.351171	0	0	2	5
d1i2ta_A	1	3	4	4	106.042608	108.011126	10.077622	0	0	0	0
d1i77a_A	2	3	3	3	-175.138678	-172.490177	4.623936	0	0	1	0
d1j8mf1F	0	1	4	5	175.350863	175.994168	10.305302	0	0	0	4
d1j8mf1F	1	2	5	6	156.687576	155.488699	9.236396	0	0	0	3
d1j8mf1F	0	3	4	5	162.103617	158.612320	5.672550	0	0	1	3
d1j8mf1F	1	3	4	5	-21.050063	-22.897952	11.851872	0	1	0	1
d1j8mf1F	2	3	5	5	143.819318	142.683084	9.694110	0	7	0	5
d1ji7a_A	0	3	4	3	111.200074	109.824851	11.564370	0	0	0	1
d1jqba1A	0	3	3	3	-81.828217	-82.118634	8.706064	0	0	0	1
d1k04a_A	1	2	7	7	-174.463827	-174.800386	11.362889	0	0	1	3
d1k04a_A	1	3	3	5	14.603228	14.198381	12.015709	0	0	0	1
d1k04a_A	2	3	13	11	-167.407599	-166.054531	8.844829	0	0	2	6
d1k3xa1A	0	3	4	6	124.443556	118.620510	8.104954	0	3	0	5
d1k3xa1A	2	3	6	7	137.777073	134.147594	9.586651	0	0	1	1
d1k3xa2A	2	3	3	3	78.341427	78.341430	0.362650	0	0	0	0
d1k8ua_A	1	2	4	3	-146.514018	-148.726561	3.627254	0	2	0	2
d1k8ua_A	0	3	3	3	116.984103	115.157332	11.496145	0	0	1	4
d1k8ua_A	1	3	3	4	-41.601526	-45.961281	12.355517	0	0	0	0
d1k8ua_A	2	3	4	3	-158.206382	-158.337498	0.695320	0	0	0	0
d1khda1A	0	1	3	3	-120.326837	-120.754419	10.416652	0	2	0	1
d1khda1A	0	2	3	5	36.201398	35.043639	8.691192	0	0	0	0
d1khda1A	1	3	5	6	-40.032288	-40.532374	7.181432	0	0	1	3
d1l3la1A	0	1	4	3	122.887783	127.005195	9.915038	0	0	1	3
d1l3la1A	0	2	5	5	-97.898170	-96.898456	9.131542	0	7	0	1
d1l3la1A	2	3	4	3	68.928575	73.008546	10.083008	0	0	0	1
d1l8ra_A	1	3	4	3	107.515758	109.190993	10.454847	0	7	0	3
d1l9la_A	0	2	8	10	-67.760930	-65.876706	11.297008	0	1	2	10
d1l9la_A	1	2	4	4	-168.369768	155.832267	6.698189	0	0	0	2
d1l9la_A	0	3	5	3	132.586192	133.038390	9.196502	1	0	0	4
d1llaa1A	0	2	4	5	15.266739	15.284899	7.226811	0	0	2	1
d1llaa1A	0	3	3	3	-160.876194	-163.475980	2.020908	0	0	0	1
d1llaa1A	1	3	7	8	-46.863141	-43.603343	8.607112	0	0	0	4
d1ls1a1A	0	1	5	6	173.700912	174.752068	5.162731	0	9	0	3
d1ls1a1A	1	2	7	8	150.111929	150.627456	9.335631	0	1	0	9
d1ls1a1A	2	3	5	5	137.692455	138.477745	9.176263	0	3	0	3
d1m70a1A	0	3	4	3	-99.421492	-101.094468	6.781956	0	0	0	2
d1m70a1A	2	3	5	8	136.843652	138.427483	8.450135	0	0	0	0
d1mc2a_A	0	3	5	8	-30.133057	-30.407326	9.023384	0	7	0	5
d1mc2a_A	2	3	6	5	174.590988	175.099278	8.301292	2	0	2	22
d1mgta1A	0	2	4	3	-86.757926	-85.322201	9.962278	0	0	1	2
d1mqva_A	0	1	6	6	-153.542360	-149.283163	9.206514	0	0	1	7
d1mqva_A	1	2	6	7	-159.865410	-158.322359	7.794069	0	0	0	3
d1mqva_A	2	3	8	6	-170.266856	-170.615408	6.896832	0	2	0	4
d1my6a1A	1	3	6	10	-143.513644	-143.640395	8.133787	0	0	2	4
d1my6a1A	2	3	5	6	-137.377695	-139.552325	8.405908	0	0	1	3
d1n1ja_A	1	2	5	5	113.392895	120.799208	7.942521	0	1	0	2
d1n62a1A	0	1	3	3	123.487914	121.050986	9.508936	0	0	0	3
d1n62a1A	0	3	6	6	138.044484	136.993911	7.589139	0	0	1	8
d1n62a1A	1	3	3	4	-44.554330	-46.251499	10.959378	0	0	0	1
d1n62a1A	2	3	3	3	111.424647	112.032805	9.916513	0	0	0	1
d1ntva_A	0	2	4	4	-108.175238	-109.212398	10.565408	0	5	0	2
d1ofcx3X	1	2	3	3	-92.416806	-88.644427	6.730251	0	1	1	4
d1ofcx3X	1	3	3	3	-127.817797	-127.250616	9.535345	0	6	0	4
d1on2a2A	0	2	7	9	49.473115	49.365189	10.105157	0	1	1	5
d1or7a1A	0	3	4	3	130.262848	136.998044	9.432641	0	0	0	1
d1or7a1A	1	3	6	6	-95.201533	-96.109853	8.006720	0	8	0	1
d1or7c_C	0	2	3	7	-44.359085	-44.105130	10.200218	0	1	1	6
d1oxja1A	2	3	3	4	145.610799	145.007693	8.207530	0	0	0	6
d1pbya1A	0	2	3	3	-110.044824	-110.304949	7.499133	0	0	0	3
d1pbya1A	1	2	6	4	139.898718	141.213473	8.345010	0	2	1	5
d1pufb_B	0	1	4	3	153.257472	153.343530	6.076510	0	0	0	0
d1pufb_B	0	2	5	4	-59.867997	-56.379384	11.619819	0	0	1	9
d1q08a_A	0	1	6	3	141.994265	142.187963	10.378745	0	0	0	2
d1q0qa1A	0	2	3	4	20.759428	23.637763	7.827449	0	0	0	1
d1q0qa1A	1	2	6	5	145.545895	146.258984	9.160528	0	0	2	3
d1q0qa1A	1	3	7	8	-40.989014	-40.045413	7.740154	0	5	0	0
d1q0qa1A	2	3	4	3	126.693907	130.462672	9.717951	0	1	0	1
d1qx2a_A	1	2	5	4	109.460520	109.460520	10.008197	0	2	0	6
d1qx2a_A	0	3	4	4	121.805014	120.891389	10.042142	0	0	0	4
d1qx2a_A	2	3	3	3	109.876102	111.689298	8.848207	0	3	0	4
d1r2za1A	1	2	4	4	132.502401	132.502401	9.857600	0	2	1	4
d1r2za1A	2	3	5	11	131.232116	130.205383	8.500806	0	6	2	4
d1r5la1A	0	2	5	3	-39.395409	-37.127949	9.567803	0	4	0	3
d1r5la1A	1	2	5	5	108.257369	112.704135	8.451002	0	0	0	0
d1r7ja_A	0	1	3	3	145.874639	142.004537	8.079486	0	0	0	0
d1r7ja_A	1	2	3	4	104.310121	103.645136	9.380983	0	0	0	3
d1r89a1A	0	1	4	3	124.359645	124.913736	9.238608	0	1	0	1
d1r89a1A	2	3	4	4	-112.126985	-114.436986	7.352271	0	0	0	2
d1rfya_A	1	3	12	11	-154.901105	-152.752836	9.528205	0	0	1	9
d1rkta1A	0	1	5	3	114.927257	121.301229	8.369231	0	3	1	1
d1sbxa_A	1	3	4	3	121.869028	119.411139	10.304357	0	0	0	1
d1t56a1A	0	1	5	4	120.260614	120.149312	8.368986	0	0	0	1
d1t56a1A	1	2	3	3	94.205178	93.930520	8.840097	0	3	0	3
